date,channel,campaign_id,spend,impressions,clicks,conversions,revenue,cust_acquisition_cost,region,device,campaign_type
2024-05-22,Affiliate,camp_003,351.85,20204,280,8,442.82,43.98,South,Desktop,Conversion
2023-05-05,Email,camp_025,286.13,12404,62,1,57.41,286.13,West,Tablet,Conversion
2024-11-25,Email,camp_027,132.04,7786,126,3,136.06,44.01,North,Tablet,Conversion
2023-07-08,Affiliate,camp_023,324.17,19920,19,0,0.0,,South,Desktop,Conversion
2023-03-05,Organic,camp_001,66.83,3661,59,0,0.0,,East,Desktop,Awareness
2024-01-10,Facebook,camp_015,877.84,67779,2519,17,1377.42,51.64,West,Desktop,Consideration
2024-03-13,Email,camp_008,178.14,3902,7,0,0.0,,West,Desktop,Awareness
2023-05-24,Affiliate,camp_011,238.44,16214,404,5,305.52,47.69,East,Mobile,Conversion
2023-09-21,LinkedIn,camp_021,298.16,13752,362,0,0.0,,South,Desktop,Consideration
2024-05-08,Google,camp_018,129.65,3378,93,0,0.0,,East,Desktop,Awareness
2024-08-06,Google,camp_024,1084.08,41154,1034,1,66.47,1084.08,East,Mobile,Consideration
2024-09-28,Google,camp_004,1848.51,54270,2442,85,5938.18,21.75,North,Desktop,Conversion
2023-04-22,Facebook,camp_023,922.91,40370,808,24,1335.5,38.45,North,Desktop,Conversion
2023-03-30,Email,camp_019,203.63,14336,14,0,0.0,,West,Mobile,Conversion
2024-03-22,Email,camp_006,90.04,6120,84,0,0.0,,East,Mobile,Awareness
2024-05-02,Facebook,camp_017,687.62,40352,2293,18,1009.75,38.2,North,Desktop,Consideration
2024-04-30,Facebook,camp_024,474.67,23470,902,16,1097.73,29.67,West,Desktop,Conversion
2023-09-04,Email,camp_025,136.92,7312,56,1,30.3,136.92,South,Desktop,Conversion
2023-10-14,Facebook,camp_026,789.86,15828,521,4,279.5,197.47,West,Desktop,Awareness
2024-04-25,Email,camp_013,162.08,10883,128,1,46.15,162.08,North,Desktop,Awareness
2024-05-25,Email,camp_007,209.93,14622,58,0,0.0,,North,Mobile,Consideration
2023-07-20,Google,camp_012,1427.03,108030,2750,0,0.0,,East,Desktop,Consideration
2023-08-25,Facebook,camp_025,861.86,36874,940,16,1224.66,53.87,West,Desktop,Awareness
2023-09-30,Facebook,camp_026,896.44,35035,1272,19,773.82,47.18,North,Mobile,Conversion
2024-01-06,Google,camp_017,1951.02,148262,5478,0,0.0,,North,Tablet,Consideration
2024-07-03,LinkedIn,camp_019,428.17,33999,840,0,0.0,,West,Mobile,Awareness
2023-07-29,Instagram,camp_001,340.95,16082,405,6,269.28,56.83,East,Tablet,Conversion
2023-10-14,Facebook,camp_014,740.19,44200,605,8,537.65,92.52,North,Desktop,Consideration
2023-01-05,Facebook,camp_027,1061.12,76292,2929,0,0.0,,West,Mobile,Consideration
2023-05-20,LinkedIn,camp_023,239.64,9711,49,0,0.0,,West,Mobile,Awareness
2024-04-25,Facebook,camp_029,557.17,35677,1481,34,1940.26,16.39,East,Mobile,Awareness
2023-04-22,Facebook,camp_023,661.38,40993,1671,31,2694.01,21.33,West,Mobile,Awareness
2023-07-22,Organic,camp_005,5.0,135,1,0,0.0,,South,Mobile,Consideration
2023-01-30,Organic,camp_012,67.85,2359,61,2,37.72,33.93,West,Mobile,Conversion
2024-11-26,Google,camp_023,1268.98,60245,2142,0,0.0,,East,Desktop,Consideration
2024-11-24,Organic,camp_015,62.23,1438,20,0,0.0,,North,Desktop,Conversion
2024-03-04,Organic,camp_014,63.95,4439,9,0,0.0,,South,Desktop,Conversion
2023-01-06,Affiliate,camp_026,278.91,9757,137,2,89.89,139.45,North,Desktop,Consideration
2024-04-06,Facebook,camp_012,1451.38,32862,1324,44,2134.0,32.99,East,Mobile,Conversion
2023-05-02,Organic,camp_008,40.7,1680,11,0,0.0,,West,Mobile,Consideration
2023-07-06,Facebook,camp_016,301.83,15422,379,2,106.31,150.92,South,Desktop,Awareness
2023-06-08,Instagram,camp_013,702.06,40571,1498,51,3024.25,13.77,South,Mobile,Conversion
2024-02-27,TV,camp_011,1950.73,102252,785,24,3388.09,81.28,South,Desktop,Conversion
2023-10-15,Google,camp_015,890.9,65090,2084,36,3575.7,24.75,West,Mobile,Awareness
2024-03-27,Facebook,camp_019,1032.39,47938,1289,13,902.78,79.41,North,Mobile,Conversion
2024-05-29,Instagram,camp_012,368.77,8828,209,0,0.0,,East,Desktop,Consideration
2023-10-08,Facebook,camp_013,1263.74,93362,2619,32,1325.22,39.49,West,Desktop,Conversion
2023-11-30,Facebook,camp_016,422.87,15558,327,1,82.33,422.87,South,Desktop,Awareness
2024-10-17,Facebook,camp_012,631.74,34935,1168,4,261.55,157.93,East,Desktop,Awareness
2023-10-10,Email,camp_008,80.28,2674,18,0,0.0,,East,Desktop,Consideration
2024-09-21,Google,camp_012,548.09,35706,1067,0,0.0,,North,Desktop,Awareness
2023-08-16,Affiliate,camp_020,303.3,16028,118,0,0.0,,East,Desktop,Awareness
2023-05-26,Facebook,camp_004,1207.8,38174,642,8,670.79,150.98,South,Desktop,Consideration
2024-07-03,Facebook,camp_015,599.84,17622,737,0,0.0,,East,Mobile,Consideration
2024-08-11,Instagram,camp_010,1039.34,70289,2736,104,7890.69,9.99,East,Tablet,Conversion
2023-06-30,Organic,camp_027,45.18,2651,82,0,0.0,,West,Desktop,Consideration
2023-12-07,Organic,camp_026,40.35,2961,49,0,0.0,,East,Mobile,Awareness
2023-04-18,Facebook,camp_011,1178.78,46478,1368,44,2180.57,26.79,West,Desktop,Conversion
2023-08-25,Email,camp_020,258.67,10470,186,3,107.85,86.22,South,Desktop,Conversion
2023-07-20,Email,camp_025,176.36,11191,235,6,317.99,29.39,South,Mobile,Consideration
2024-06-10,Organic,camp_028,42.45,1025,12,0,0.0,,West,Mobile,Consideration
2023-11-28,Facebook,camp_006,642.51,45137,1748,57,2832.69,11.27,West,Tablet,Conversion
2024-02-04,Facebook,camp_004,1388.41,29121,610,10,719.13,138.84,North,Mobile,Consideration
2024-12-11,Facebook,camp_015,316.17,23288,695,0,0.0,,West,Mobile,Consideration
2023-09-02,TV,camp_017,2338.05,122555,1971,64,6494.89,36.53,West,Desktop,Awareness
2024-05-22,Facebook,camp_008,619.04,15636,520,0,0.0,,East,Desktop,Awareness
2024-12-06,Affiliate,camp_006,240.64,13943,169,0,0.0,,West,Desktop,Awareness
2023-03-14,Organic,camp_019,53.59,3539,74,0,0.0,,South,Tablet,Awareness
2023-07-19,Instagram,camp_016,71.61,3758,120,0,0.0,,East,Desktop,Consideration
2024-10-27,Google,camp_011,1715.07,101492,1411,0,0.0,,South,Mobile,Awareness
2023-12-25,Google,camp_025,1505.1,62487,1640,5,515.95,301.02,West,Mobile,Consideration
2023-04-26,Affiliate,camp_011,381.47,13371,115,0,0.0,,West,Mobile,Consideration
2023-02-23,Google,camp_001,490.17,24487,810,3,144.04,163.39,West,Desktop,Awareness
2023-06-30,Google,camp_020,1378.81,106546,3740,71,6484.44,19.42,South,Desktop,Conversion
2024-11-03,Facebook,camp_021,769.51,25031,771,10,681.42,76.95,West,Desktop,Conversion
2023-10-18,Facebook,camp_024,1081.83,31266,1467,22,1233.4,49.17,East,Desktop,Consideration
2024-07-04,LinkedIn,camp_026,458.8,11383,372,5,807.47,91.76,West,Mobile,Conversion
2024-11-23,Facebook,camp_029,837.4,47061,650,12,705.88,69.78,North,Desktop,Conversion
2024-06-25,Affiliate,camp_001,492.87,10509,43,1,35.95,492.87,South,Mobile,Conversion
2024-11-22,Facebook,camp_012,1285.88,95582,2617,1,59.82,1285.88,South,Desktop,Awareness
2023-07-15,Google,camp_029,1522.13,88112,3054,102,7937.45,14.92,West,Mobile,Conversion
2024-11-09,Email,camp_028,264.02,13571,210,2,53.77,132.01,East,Mobile,Consideration
2024-01-22,Facebook,camp_028,274.88,12058,12,0,0.0,,North,Desktop,Awareness
2023-12-06,Google,camp_019,1536.11,49325,1483,0,0.0,,North,Desktop,Consideration
2023-08-14,Facebook,camp_024,536.85,41207,1035,13,522.19,41.3,North,Mobile,Awareness
2024-04-09,Organic,camp_014,43.18,2751,17,0,0.0,,West,Mobile,Awareness
2023-04-02,Email,camp_027,119.92,2571,2,0,0.0,,West,Desktop,Consideration
2024-06-01,TV,camp_016,1936.6,102282,2086,27,2695.12,71.73,East,Desktop,Awareness
2024-03-14,Organic,camp_003,59.04,4123,20,0,0.0,,East,Desktop,Conversion
2024-10-24,Facebook,camp_019,393.13,20172,886,0,0.0,,South,Mobile,Awareness
2023-11-06,Facebook,camp_028,1816.86,37544,1317,47,2793.62,38.66,West,Mobile,Conversion
2024-05-03,Facebook,camp_023,213.86,11896,231,0,0.0,,East,Mobile,Consideration
2024-04-10,Facebook,camp_015,884.33,19985,391,6,457.29,147.39,West,Desktop,Consideration
2024-06-16,TV,camp_016,1014.84,56788,56,0,0.0,,North,Desktop,Awareness
2023-09-06,Facebook,camp_006,678.26,18798,437,2,75.34,339.13,North,Desktop,Awareness
2023-12-10,Email,camp_030,157.74,11584,240,4,157.87,39.44,North,Desktop,Awareness
2024-05-13,Google,camp_010,1148.0,77422,1454,0,0.0,,East,Desktop,Awareness
2023-03-11,Email,camp_016,30.65,1134,12,0,0.0,,East,Desktop,Awareness
2024-06-04,Google,camp_026,889.81,47555,1897,33,3503.14,26.96,West,Desktop,Consideration
2024-08-27,LinkedIn,camp_010,373.78,13221,102,0,0.0,,North,Mobile,Awareness
2023-09-25,Google,camp_028,1024.42,62313,1980,22,2329.15,46.56,West,Desktop,Consideration
2024-10-30,Google,camp_019,1154.25,32137,1098,18,1609.28,64.13,North,Mobile,Consideration
2024-08-04,Google,camp_003,1629.43,94774,3621,19,2022.92,85.76,South,Desktop,Consideration
2023-01-15,Organic,camp_023,37.53,1514,22,0,0.0,,East,Mobile,Awareness
2024-08-14,Organic,camp_010,45.43,3244,14,0,0.0,,North,Desktop,Conversion
2023-10-12,Google,camp_023,575.18,13701,265,0,0.0,,North,Mobile,Awareness
2023-11-24,Organic,camp_016,69.82,5528,13,0,0.0,,West,Mobile,Conversion
2024-01-22,Facebook,camp_008,687.77,20699,838,5,231.08,137.55,East,Mobile,Consideration
2024-11-29,Email,camp_003,289.75,18127,402,12,444.81,24.15,West,Mobile,Conversion
2023-01-24,Facebook,camp_018,734.77,52719,1274,16,1120.0,45.92,South,Desktop,Consideration
2024-05-02,Google,camp_030,941.72,39691,647,4,341.92,235.43,West,Mobile,Conversion
2024-04-21,Facebook,camp_029,901.94,53925,1560,6,352.79,150.32,North,Desktop,Conversion
2023-10-18,Organic,camp_018,74.92,2742,60,0,0.0,,South,Mobile,Awareness
2023-03-10,LinkedIn,camp_016,94.54,1892,11,0,0.0,,East,Desktop,Awareness
2024-06-13,TV,camp_001,2217.02,90742,2203,0,0.0,,North,Desktop,Consideration
2023-08-16,LinkedIn,camp_030,606.06,15072,15,0,0.0,,West,Desktop,Conversion
2023-03-20,Organic,camp_022,43.35,965,4,0,0.0,,East,Desktop,Consideration
2024-05-20,Email,camp_014,61.48,1255,28,0,0.0,,North,Mobile,Awareness
2024-02-15,Facebook,camp_001,474.52,11431,369,0,0.0,,South,Desktop,Awareness
2023-10-13,Google,camp_011,2028.12,81853,2564,80,8703.25,25.35,West,Mobile,Conversion
2024-07-21,Google,camp_025,720.41,16255,472,3,303.38,240.14,West,Desktop,Conversion
2023-03-02,Google,camp_026,1276.04,86998,2611,53,4466.15,24.08,West,Desktop,Conversion
2024-03-27,Organic,camp_016,64.86,2053,46,0,0.0,,East,Mobile,Conversion
2023-05-09,Facebook,camp_021,638.88,23280,676,0,0.0,,South,Desktop,Consideration
2023-07-04,TV,camp_002,1701.02,97322,97,0,0.0,,East,Mobile,Consideration
2024-02-17,Facebook,camp_009,1338.21,32307,1124,8,562.6,167.28,North,Mobile,Conversion
2024-08-05,Organic,camp_030,17.84,812,8,0,0.0,,West,Mobile,Awareness
2024-12-20,Affiliate,camp_015,457.23,14086,120,2,62.28,228.61,South,Mobile,Awareness
2024-12-15,Facebook,camp_005,605.71,15042,383,0,0.0,,West,Desktop,Consideration
2023-05-10,Google,camp_028,1283.19,70439,1439,0,0.0,,South,Mobile,Consideration
2024-08-08,Email,camp_018,228.01,9045,210,2,72.4,114.01,South,Desktop,Conversion
2024-02-08,Email,camp_015,59.59,4311,42,0,0.0,,East,Desktop,Consideration
2024-03-08,Google,camp_021,1020.69,55257,2040,52,3775.88,19.63,East,Desktop,Conversion
2024-07-20,Organic,camp_008,56.2,1262,1,0,0.0,,West,Mobile,Consideration
2023-05-24,Google,camp_029,1978.84,61710,2034,43,2695.78,46.02,East,Desktop,Consideration
2024-06-21,Facebook,camp_020,1231.08,84127,1286,35,2546.47,35.17,East,Desktop,Consideration
2024-10-22,Facebook,camp_004,1178.27,40698,1611,39,2563.69,30.21,West,Desktop,Conversion
2024-11-29,LinkedIn,camp_023,300.08,22867,59,0,0.0,,West,Mobile,Conversion
2023-06-29,Organic,camp_030,118.15,8421,156,0,0.0,,North,Desktop,Consideration
2024-03-18,Affiliate,camp_015,319.57,9086,114,2,127.32,159.79,West,Mobile,Conversion
2024-02-26,Organic,camp_024,23.31,1472,15,0,0.0,,North,Desktop,Conversion
2024-09-25,Facebook,camp_003,1130.58,83551,3351,0,0.0,,South,Mobile,Consideration
2024-01-27,Google,camp_011,1065.5,47386,1095,0,0.0,,East,Desktop,Awareness
2023-04-22,Facebook,camp_029,259.46,13878,350,3,257.47,86.49,South,Desktop,Consideration
2023-05-09,TV,camp_006,1844.26,131187,527,3,401.47,614.75,South,Mobile,Consideration
2023-09-05,Facebook,camp_025,1024.48,48569,1842,22,1241.06,46.57,South,Desktop,Consideration
2023-01-25,Facebook,camp_002,788.66,21355,623,8,652.61,98.58,North,Desktop,Conversion
2023-08-17,Facebook,camp_003,404.71,10683,200,0,0.0,,East,Mobile,Consideration
2023-07-05,Email,camp_001,119.41,8465,8,0,0.0,,East,Desktop,Consideration
2024-12-20,Google,camp_024,1538.28,81197,3057,0,0.0,,South,Desktop,Consideration
2023-09-07,Organic,camp_002,25.4,1819,37,0,0.0,,East,Mobile,Consideration
2023-09-11,Organic,camp_015,20.49,798,15,0,0.0,,North,Mobile,Awareness
2023-12-21,Google,camp_016,2021.63,67820,1732,10,714.84,202.16,West,Mobile,Consideration
2023-08-25,Google,camp_007,1631.25,63740,2190,0,0.0,,West,Desktop,Conversion
2023-04-09,Facebook,camp_014,1005.26,60915,2167,39,1984.34,25.78,South,Mobile,Conversion
2024-07-21,Email,camp_005,62.16,2731,2,0,0.0,,West,Tablet,Awareness
2023-10-08,Google,camp_002,890.74,63269,2084,45,4277.62,19.79,West,Mobile,Consideration
2024-02-29,Facebook,camp_018,717.29,30241,613,7,612.59,102.47,East,Desktop,Conversion
2024-11-16,Organic,camp_007,66.79,3016,7,0,0.0,,South,Mobile,Consideration
2024-04-16,Facebook,camp_030,1008.07,71986,746,0,0.0,,East,Mobile,Conversion
2024-06-22,Google,camp_030,1049.97,64412,1319,24,1204.56,43.75,West,Desktop,Conversion
2023-02-13,Facebook,camp_023,644.11,24123,839,13,682.04,49.55,South,Mobile,Awareness
2023-03-03,Email,camp_020,114.12,2347,18,0,0.0,,West,Tablet,Awareness
2023-02-11,Google,camp_007,1602.15,82179,1673,29,1557.4,55.25,North,Desktop,Awareness
2023-02-27,Facebook,camp_020,1009.16,37758,766,5,344.57,201.83,North,Mobile,Consideration
2024-07-08,Email,camp_026,143.63,8173,141,0,0.0,,West,Desktop,Conversion
2024-09-23,Google,camp_015,1714.17,107204,4537,106,8081.78,16.17,South,Tablet,Conversion
2023-06-02,Google,camp_006,956.96,74636,1837,6,534.61,159.49,North,Desktop,Consideration
2024-05-23,Organic,camp_019,48.6,3773,25,0,0.0,,West,Desktop,Awareness
2024-09-03,TV,camp_005,2757.96,71207,492,9,936.06,306.44,East,Mobile,Conversion
2023-02-26,Affiliate,camp_018,342.3,7126,83,0,0.0,,North,Mobile,Conversion
2024-10-21,Facebook,camp_017,5.0,390,14,0,0.0,,North,Mobile,Awareness
2024-03-03,Google,camp_030,1061.12,50375,2013,4,262.27,265.28,South,Desktop,Awareness
2024-06-30,Email,camp_014,205.27,6083,40,0,0.0,,West,Mobile,Conversion
2023-11-07,Facebook,camp_024,716.13,35420,706,0,0.0,,North,Desktop,Consideration
2024-10-19,Organic,camp_015,52.92,2633,53,1,44.64,52.92,South,Mobile,Conversion
2024-02-22,Organic,camp_014,45.02,1488,32,0,0.0,,South,Mobile,Consideration
2023-08-19,TV,camp_020,2403.6,68164,516,2,261.89,1201.8,South,Mobile,Conversion
2024-04-23,Google,camp_025,429.55,8915,169,4,258.93,107.39,West,Desktop,Conversion
2024-08-11,Google,camp_020,1889.79,71122,1714,63,6167.09,30.0,West,Mobile,Conversion
2024-11-23,Email,camp_013,155.89,7151,80,0,0.0,,West,Desktop,Consideration
2023-04-26,Email,camp_008,93.58,4702,20,0,0.0,,East,Desktop,Consideration
2024-10-18,Google,camp_006,794.34,30270,985,12,954.99,66.19,North,Desktop,Consideration
2024-08-06,Email,camp_020,155.8,3877,26,0,0.0,,North,Desktop,Consideration
2024-11-18,Instagram,camp_023,588.95,29042,1470,11,508.46,53.54,North,Desktop,Consideration
2023-04-02,Organic,camp_013,27.85,991,5,0,0.0,,West,Mobile,Awareness
2023-06-03,Email,camp_019,153.03,4627,4,0,0.0,,North,Mobile,Conversion
2024-06-06,Facebook,camp_026,1289.72,35726,1543,28,1068.4,46.06,East,Mobile,Conversion
2023-07-29,Facebook,camp_029,1135.0,54272,1251,5,431.5,227.0,West,Mobile,Conversion
2024-11-19,Instagram,camp_005,608.0,14242,584,19,723.43,32.0,South,Mobile,Conversion
2023-09-16,Organic,camp_013,25.8,1861,18,0,0.0,,West,Tablet,Consideration
2023-08-05,Organic,camp_008,51.04,1170,19,0,0.0,,North,Mobile,Awareness
2023-09-28,Affiliate,camp_010,501.47,15729,247,4,191.39,125.37,North,Mobile,Conversion
2024-09-05,Facebook,camp_006,1150.29,41931,541,9,684.46,127.81,East,Mobile,Consideration
2024-10-08,Affiliate,camp_009,521.92,34214,105,0,0.0,,East,Mobile,Consideration
2023-05-05,Organic,camp_029,76.92,1797,27,0,0.0,,South,Mobile,Conversion
2023-07-28,Google,camp_021,1079.95,72719,1672,19,1761.84,56.84,West,Tablet,Awareness
2024-03-24,Facebook,camp_010,852.78,30020,670,4,219.77,213.19,East,Tablet,Awareness
2024-12-30,Google,camp_011,2168.9,81409,1661,10,886.51,216.89,North,Desktop,Conversion
2023-09-16,Google,camp_017,1674.62,55907,969,37,2282.77,45.26,South,Desktop,Conversion
2023-07-07,Facebook,camp_016,727.85,19127,833,1,43.63,727.85,South,Desktop,Awareness
2024-09-10,TV,camp_005,1096.59,30130,152,0,0.0,,North,Mobile,Awareness
2024-07-12,Google,camp_022,993.34,53809,1883,21,2027.53,47.3,South,Desktop,Conversion
2023-04-09,Facebook,camp_026,801.56,55328,1443,0,0.0,,East,Mobile,Awareness
2024-01-24,Organic,camp_010,5.0,362,0,0,0.0,,West,Mobile,Awareness
2024-11-27,Facebook,camp_018,1167.14,44320,1792,0,0.0,,South,Desktop,Consideration
2024-09-17,Email,camp_006,174.33,5341,45,0,0.0,,North,Mobile,Conversion
2024-06-03,Email,camp_012,126.22,4582,32,0,0.0,,North,Desktop,Conversion
2023-03-03,Google,camp_004,1999.36,56509,1923,20,2007.57,99.97,North,Mobile,Conversion
2023-12-18,Google,camp_014,1358.61,56617,2008,27,1998.83,50.32,North,Desktop,Conversion
2024-02-01,Facebook,camp_025,862.8,37460,757,10,851.52,86.28,South,Mobile,Consideration
2023-04-10,Facebook,camp_014,859.63,33698,728,0,0.0,,West,Mobile,Awareness
2023-10-08,Affiliate,camp_011,302.69,23225,23,0,0.0,,East,Desktop,Consideration
2024-02-17,Google,camp_009,1762.42,97471,2365,31,2889.76,56.85,North,Desktop,Conversion
2023-10-09,Email,camp_015,106.02,2456,17,0,0.0,,North,Desktop,Consideration
2024-10-27,Google,camp_017,2198.66,125598,4620,124,10087.44,17.73,South,Desktop,Conversion
2024-10-13,Email,camp_022,118.89,3084,3,0,0.0,,East,Desktop,Consideration
2023-03-20,Google,camp_025,1298.5,28169,581,9,840.96,144.28,North,Mobile,Conversion
2023-07-29,Instagram,camp_020,663.16,41814,1544,24,1522.03,27.63,West,Mobile,Awareness
2023-11-29,Email,camp_005,153.11,10416,105,0,0.0,,North,Desktop,Awareness
2023-10-26,Google,camp_017,1447.98,52317,1722,7,663.66,206.85,West,Mobile,Awareness
2023-10-31,Facebook,camp_003,1013.21,44602,1595,6,466.07,168.87,South,Desktop,Consideration
2024-03-04,Affiliate,camp_027,310.59,21375,260,0,0.0,,West,Desktop,Awareness
2023-03-26,Instagram,camp_003,1049.55,22059,877,10,659.64,104.95,East,Desktop,Consideration
2024-01-24,Instagram,camp_021,746.83,44839,1496,22,954.9,33.95,North,Mobile,Conversion
2023-11-19,Email,camp_019,132.55,7636,78,0,0.0,,North,Mobile,Consideration
2024-02-19,Facebook,camp_008,4690.79,36105,871,11,2110.09,426.44,South,Mobile,Consideration
2024-12-28,Facebook,camp_012,907.83,67335,2094,0,0.0,,North,Desktop,Awareness
2023-11-26,Organic,camp_017,65.76,1816,1,0,0.0,,South,Mobile,Consideration
2023-03-20,Email,camp_025,153.02,6679,109,0,0.0,,North,Mobile,Consideration
2024-05-02,Google,camp_001,1777.18,60957,1787,34,2449.74,52.27,West,Desktop,Consideration
2023-07-21,Organic,camp_011,7.35,450,3,0,0.0,,East,Mobile,Awareness
2023-01-21,Instagram,camp_004,640.88,30420,687,7,476.77,91.55,West,Desktop,Awareness
2023-09-16,Google,camp_007,1515.72,72385,2742,70,4285.16,21.65,North,Mobile,Conversion
2024-06-26,Google,camp_029,1541.96,52522,2402,25,1778.76,61.68,South,Desktop,Consideration
2023-02-06,TV,camp_028,1297.32,34792,398,4,635.25,324.33,East,Tablet,Awareness
2024-01-31,Email,camp_011,217.18,6884,136,0,0.0,,North,Desktop,Conversion
2023-06-15,Email,camp_026,101.29,5138,76,2,116.13,50.64,East,Desktop,Consideration
2024-04-04,Facebook,camp_007,724.49,23308,679,17,1459.47,42.62,South,Mobile,Consideration
2023-05-31,Google,camp_004,943.56,66225,2086,74,6544.18,12.75,West,Desktop,Consideration
2023-08-25,Google,camp_015,1852.86,49301,791,0,0.0,,East,Mobile,Consideration
2023-12-10,Facebook,camp_018,687.24,23782,826,0,0.0,,West,Mobile,Consideration
2024-11-04,Email,camp_010,246.0,12059,245,3,145.63,82.0,East,Mobile,Conversion
2023-11-05,Google,camp_027,1539.9,65293,1294,30,2967.61,51.33,West,Mobile,Conversion
2023-07-09,Google,camp_014,1082.43,72350,3134,4,454.47,270.61,North,Desktop,Conversion
2024-01-02,Google,camp_020,1998.59,130739,4321,0,0.0,,East,Mobile,Consideration
2024-09-11,Email,camp_007,171.87,4629,26,0,0.0,,East,Desktop,Consideration
2024-12-18,Facebook,camp_010,892.53,23065,692,10,549.0,89.25,East,Mobile,Awareness
2023-12-15,Email,camp_002,60.0,2512,15,0,0.0,,West,Mobile,Awareness
2023-06-04,Facebook,camp_020,603.0,15140,310,4,352.32,150.75,North,Desktop,Awareness
2023-11-06,Organic,camp_025,30.89,1960,39,0,0.0,,East,Desktop,Awareness
2024-07-14,Facebook,camp_008,970.04,68791,914,4,301.34,242.51,South,Mobile,Awareness
2024-03-19,Facebook,camp_013,960.42,58681,1215,22,883.15,43.66,North,Desktop,Awareness
2024-01-27,Facebook,camp_017,900.05,45472,2174,28,1262.37,32.14,North,Desktop,Consideration
2023-09-10,Google,camp_024,792.93,55085,1248,4,270.82,198.23,East,Mobile,Consideration
